year,BR_A,BR_B,BR_C,BR_D,BR_E,BR_F,BR_G,mean_age,nr_parties,nr_acad,nr_family,nr_jobs,share_female,share_FDP/PRD,share_CVP/PDC,share_LPS/PLS,share_SVP/UDC,share_SPS/PSS,share_BDP/PBD,age_population,Jahr,population_share_FDP/PRD,population_share_CVP/PDC,population_share_SPS/PSS,population_share_SVP/UDC,population_share_BDP/PBD,population_share_LPS/PLS,diff_FDP/PRD,diff_CVP/PDC,diff_BDP/PBD,diff_SVP/UDC,diff_SPS/PSS,diff_LPS/PLS,BR_closeness,BR_closeness_new
1947.0,Ernst Nobs,Eduard von Steiger,Karl Kobelt,Walther Stampfli,Philipp Etter,Enrico Celio,Max Petitpierre,58.285714285714285,4.0,6.0,2.0,3.0,0.0,42.857142857142854,28.57142857142857,0.0,14.285714285714285,14.285714285714285,0.0,34.18249034167935,1947,26.804123711340203,22.680412371134018,24.74226804123711,10.824742268041236,0.0,3.608247422680412,0.1605301914580265,0.058910162002945514,0.0,0.03460972017673049,0.10456553755522827,0.0,0.7459499263622975,0.6413843888070693
1948.0,Ernst Nobs,Eduard von Steiger,Karl Kobelt,Rodolphe Rubattel,Philipp Etter,Enrico Celio,Max Petitpierre,57.57142857142857,4.0,6.0,3.0,3.0,0.0,42.857142857142854,28.57142857142857,0.0,14.285714285714285,14.285714285714285,0.0,34.220803345978084,1947,26.804123711340203,22.680412371134018,24.74226804123711,10.824742268041236,0.0,3.608247422680412,0.1605301914580265,0.058910162002945514,0.0,0.03460972017673049,0.10456553755522827,0.0,0.7459499263622975,0.6413843888070693
1949.0,Ernst Nobs,Eduard von Steiger,Karl Kobelt,Rodolphe Rubattel,Philipp Etter,Enrico Celio,Max Petitpierre,58.57142857142857,4.0,6.0,3.0,3.0,0.0,42.857142857142854,28.57142857142857,0.0,14.285714285714285,14.285714285714285,0.0,34.25911635027682,1947,26.804123711340203,22.680412371134018,24.74226804123711,10.824742268041236,0.0,3.608247422680412,0.1605301914580265,0.058910162002945514,0.0,0.03460972017673049,0.10456553755522827,0.0,0.7459499263622975,0.6413843888070693
1950.0,Ernst Nobs,Eduard von Steiger,Karl Kobelt,Rodolphe Rubattel,Philipp Etter,Josef Escher,Max Petitpierre,60.142857142857146,4.0,6.0,3.0,3.0,0.0,42.857142857142854,28.57142857142857,0.0,14.285714285714285,14.285714285714285,0.0,34.297429354575556,1947,26.804123711340203,22.680412371134018,24.74226804123711,10.824742268041236,0.0,3.608247422680412,0.1605301914580265,0.058910162002945514,0.0,0.03460972017673049,0.10456553755522827,0.0,0.7459499263622975,0.6413843888070693
1951.0,Ernst Nobs,Eduard von Steiger,Karl Kobelt,Rodolphe Rubattel,Philipp Etter,Josef Escher,Max Petitpierre,61.142857142857146,4.0,6.0,3.0,3.0,0.0,42.857142857142854,28.57142857142857,0.0,14.285714285714285,14.285714285714285,0.0,34.321286295377206,1951,26.020408163265305,24.48979591836735,25.0,11.73469387755102,0.0,2.5510204081632653,0.1683673469387755,0.0408163265306122,0.0,0.025510204081632643,0.10714285714285715,0.0,0.7653061224489797,0.6581632653061225
1952.0,Max Weber,Markus Feldmann,Karl Kobelt,Rodolphe Rubattel,Philipp Etter,Josef Escher,Max Petitpierre,58.285714285714285,4.0,7.0,3.0,4.0,0.0,42.857142857142854,28.57142857142857,0.0,14.285714285714285,14.285714285714285,0.0,34.34514323617886,1951,26.020408163265305,24.48979591836735,25.0,11.73469387755102,0.0,2.5510204081632653,0.1683673469387755,0.0408163265306122,0.0,0.025510204081632643,0.10714285714285715,0.0,0.7653061224489797,0.6581632653061225
1953.0,Max Weber,Markus Feldmann,Karl Kobelt,Rodolphe Rubattel,Philipp Etter,Josef Escher,Max Petitpierre,59.285714285714285,4.0,7.0,3.0,4.0,0.0,42.857142857142854,28.57142857142857,0.0,14.285714285714285,14.285714285714285,0.0,34.369000176980514,1951,26.020408163265305,24.48979591836735,25.0,11.73469387755102,0.0,2.5510204081632653,0.1683673469387755,0.0408163265306122,0.0,0.025510204081632643,0.10714285714285715,0.0,0.7653061224489797,0.6581632653061225
1954.0,Hans Streuli,Markus Feldmann,Karl Kobelt,Rodolphe Rubattel,Philipp Etter,Josef Escher,Max Petitpierre,61.0,3.0,7.0,3.0,4.0,0.0,57.14285714285714,28.57142857142857,0.0,14.285714285714285,0.0,0.0,34.392857117782164,1951,26.020408163265305,24.48979591836735,25.0,11.73469387755102,0.0,2.5510204081632653,0.3112244897959183,0.0408163265306122,0.0,0.025510204081632643,0.0,0.0,0.6224489795918369,0.6224489795918369
1955.0,Hans Streuli,Markus Feldmann,Giuseppe Lepori,Paul Chaudet,Philipp Etter,Thomas Holenstein,Max Petitpierre,57.714285714285715,3.0,6.0,3.0,4.0,0.0,42.857142857142854,42.857142857142854,0.0,14.285714285714285,0.0,0.0,34.41671405858382,1955,25.510204081632654,23.979591836734695,27.040816326530614,11.224489795918368,0.0,2.5510204081632653,0.173469387755102,0.1887755102040816,0.0,0.03061224489795917,0.0,0.0,0.6071428571428572,0.6071428571428572
1956.0,Hans Streuli,Markus Feldmann,Giuseppe Lepori,Paul Chaudet,Philipp Etter,Thomas Holenstein,Max Petitpierre,58.714285714285715,3.0,6.0,3.0,4.0,0.0,42.857142857142854,42.857142857142854,0.0,14.285714285714285,0.0,0.0,34.44057099938547,1955,25.510204081632654,23.979591836734695,27.040816326530614,11.224489795918368,0.0,2.5510204081632653,0.173469387755102,0.1887755102040816,0.0,0.03061224489795917,0.0,0.0,0.6071428571428572,0.6071428571428572
1957.0,Hans Streuli,Markus Feldmann,Giuseppe Lepori,Paul Chaudet,Philipp Etter,Thomas Holenstein,Max Petitpierre,59.714285714285715,3.0,6.0,3.0,4.0,0.0,42.857142857142854,42.857142857142854,0.0,14.285714285714285,0.0,0.0,34.46442794018712,1955,25.510204081632654,23.979591836734695,27.040816326530614,11.224489795918368,0.0,2.5510204081632653,0.173469387755102,0.1887755102040816,0.0,0.03061224489795917,0.0,0.0,0.6071428571428572,0.6071428571428572
1958.0,Hans Streuli,Markus Feldmann,Giuseppe Lepori,Paul Chaudet,Philipp Etter,Thomas Holenstein,Max Petitpierre,60.714285714285715,3.0,6.0,3.0,4.0,0.0,42.857142857142854,42.857142857142854,0.0,14.285714285714285,0.0,0.0,34.48828488098877,1955,25.510204081632654,23.979591836734695,27.040816326530614,11.224489795918368,0.0,2.5510204081632653,0.173469387755102,0.1887755102040816,0.0,0.03061224489795917,0.0,0.0,0.6071428571428572,0.6071428571428572
1959.0,Hans Streuli,Friedrich Traugott Wahlen,Giuseppe Lepori,Paul Chaudet,Philipp Etter,Thomas Holenstein,Max Petitpierre,61.42857142857143,3.0,6.0,3.0,5.0,0.0,42.857142857142854,42.857142857142854,0.0,14.285714285714285,0.0,0.0,34.51214182179043,1959,26.020408163265305,23.979591836734695,26.020408163265305,11.73469387755102,0.0,2.5510204081632653,0.1683673469387755,0.1887755102040816,0.0,0.025510204081632643,0.0,0.0,0.6173469387755103,0.6173469387755103
1960.0,Willy Spühler,Friedrich Traugott Wahlen,Hans-Peter Tschudi,Paul Chaudet,Jean Bourgknecht,Ludwig von Moos,Max Petitpierre,55.857142857142854,4.0,6.0,4.0,4.0,0.0,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,34.53599876259208,1959,26.020408163265305,23.979591836734695,26.020408163265305,11.73469387755102,0.0,2.5510204081632653,0.025510204081632643,0.04591836734693874,0.0,0.025510204081632643,0.025510204081632643,0.0,0.8775510204081634,0.8775510204081634
1961.0,Willy Spühler,Friedrich Traugott Wahlen,Hans-Peter Tschudi,Paul Chaudet,Jean Bourgknecht,Ludwig von Moos,Hans Schaffner,55.57142857142857,4.0,6.0,4.0,4.0,0.0,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,34.542987017527864,1959,26.020408163265305,23.979591836734695,26.020408163265305,11.73469387755102,0.0,2.5510204081632653,0.025510204081632643,0.04591836734693874,0.0,0.025510204081632643,0.025510204081632643,0.0,0.8775510204081634,0.8775510204081634
1962.0,Willy Spühler,Friedrich Traugott Wahlen,Hans-Peter Tschudi,Paul Chaudet,Roger Bonvin,Ludwig von Moos,Hans Schaffner,55.857142857142854,4.0,6.0,4.0,5.0,0.0,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,34.549975272463655,1959,26.020408163265305,23.979591836734695,26.020408163265305,11.73469387755102,0.0,2.5510204081632653,0.025510204081632643,0.04591836734693874,0.0,0.025510204081632643,0.025510204081632643,0.0,0.8775510204081634,0.8775510204081634
1963.0,Willy Spühler,Friedrich Traugott Wahlen,Hans-Peter Tschudi,Paul Chaudet,Roger Bonvin,Ludwig von Moos,Hans Schaffner,56.857142857142854,4.0,6.0,4.0,5.0,0.0,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,34.556963527399446,1963,25.5,24.0,26.5,11.0,0.0,3.0,0.030714285714285694,0.04571428571428569,0.0,0.03285714285714285,0.020714285714285696,0.0,0.8700000000000001,0.8700000000000001
1964.0,Willy Spühler,Friedrich Traugott Wahlen,Hans-Peter Tschudi,Paul Chaudet,Roger Bonvin,Ludwig von Moos,Hans Schaffner,57.857142857142854,4.0,6.0,4.0,5.0,0.0,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,34.56395178233523,1963,25.5,24.0,26.5,11.0,0.0,3.0,0.030714285714285694,0.04571428571428569,0.0,0.03285714285714285,0.020714285714285696,0.0,0.8700000000000001,0.8700000000000001
1965.0,Willy Spühler,Friedrich Traugott Wahlen,Hans-Peter Tschudi,Paul Chaudet,Roger Bonvin,Ludwig von Moos,Hans Schaffner,58.857142857142854,4.0,6.0,4.0,5.0,0.0,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,34.570940037271015,1963,25.5,24.0,26.5,11.0,0.0,3.0,0.030714285714285694,0.04571428571428569,0.0,0.03285714285714285,0.020714285714285696,0.0,0.8700000000000001,0.8700000000000001
1966.0,Willy Spühler,Rudolf Gnägi,Hans-Peter Tschudi,Paul Chaudet,Roger Bonvin,Ludwig von Moos,Hans Schaffner,57.285714285714285,4.0,6.0,4.0,4.0,0.0,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,34.577928292206806,1963,25.5,24.0,26.5,11.0,0.0,3.0,0.030714285714285694,0.04571428571428569,0.0,0.03285714285714285,0.020714285714285696,0.0,0.8700000000000001,0.8700000000000001
1967.0,Willy Spühler,Rudolf Gnägi,Hans-Peter Tschudi,Nello Celio,Roger Bonvin,Ludwig von Moos,Hans Schaffner,56.857142857142854,4.0,7.0,4.0,3.0,0.0,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,34.5849165471426,1967,24.5,22.5,25.0,10.5,0.0,3.0,0.040714285714285696,0.06071428571428569,0.0,0.037857142857142846,0.03571428571428569,0.0,0.8250000000000001,0.8250000000000001
1968.0,Willy Spühler,Rudolf Gnägi,Hans-Peter Tschudi,Nello Celio,Roger Bonvin,Ludwig von Moos,Hans Schaffner,57.857142857142854,4.0,7.0,4.0,3.0,0.0,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,34.59190480207838,1967,24.5,22.5,25.0,10.5,0.0,3.0,0.040714285714285696,0.06071428571428569,0.0,0.037857142857142846,0.03571428571428569,0.0,0.8250000000000001,0.8250000000000001
1969.0,Willy Spühler,Rudolf Gnägi,Hans-Peter Tschudi,Nello Celio,Roger Bonvin,Ludwig von Moos,Hans Schaffner,58.857142857142854,4.0,7.0,4.0,3.0,0.0,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,34.598893057014166,1967,24.5,22.5,25.0,10.5,0.0,3.0,0.040714285714285696,0.06071428571428569,0.0,0.037857142857142846,0.03571428571428569,0.0,0.8250000000000001,0.8250000000000001
1970.0,Pierre Graber,Rudolf Gnägi,Hans-Peter Tschudi,Nello Celio,Roger Bonvin,Ludwig von Moos,Ernst Brugger,58.142857142857146,4.0,6.0,4.0,3.0,0.0,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,34.60588131194996,1967,24.5,22.5,25.0,10.5,0.0,3.0,0.040714285714285696,0.06071428571428569,0.0,0.037857142857142846,0.03571428571428569,0.0,0.8250000000000001,0.8250000000000001
1971.0,Pierre Graber,Rudolf Gnägi,Hans-Peter Tschudi,Nello Celio,Roger Bonvin,Ludwig von Moos,Ernst Brugger,59.142857142857146,4.0,6.0,4.0,3.0,0.0,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,35.1388034258971,1971,24.5,22.0,23.0,11.5,0.0,3.0,0.040714285714285696,0.0657142857142857,0.0,0.027857142857142848,0.055714285714285695,0.0,0.81,0.81
1972.0,Pierre Graber,Rudolf Gnägi,Hans-Peter Tschudi,Nello Celio,Roger Bonvin,Kurt Furgler,Ernst Brugger,58.142857142857146,4.0,6.0,4.0,3.0,0.0,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,35.27338538444954,1971,24.5,22.0,23.0,11.5,0.0,3.0,0.040714285714285696,0.0657142857142857,0.0,0.027857142857142848,0.055714285714285695,0.0,0.81,0.81
1973.0,Pierre Graber,Rudolf Gnägi,Hans-Peter Tschudi,Nello Celio,Roger Bonvin,Kurt Furgler,Ernst Brugger,59.142857142857146,4.0,6.0,4.0,3.0,0.0,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,35.432247595802146,1971,24.5,22.0,23.0,11.5,0.0,3.0,0.040714285714285696,0.0657142857142857,0.0,0.027857142857142848,0.055714285714285695,0.0,0.81,0.81
1974.0,Pierre Graber,Rudolf Gnägi,Willi Ritschard,Georges-André Chevallaz,Hans Hürlimann,Kurt Furgler,Ernst Brugger,57.714285714285715,4.0,5.0,2.0,4.0,0.0,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,35.62916719684187,1971,24.5,22.0,23.0,11.5,0.0,3.0,0.040714285714285696,0.0657142857142857,0.0,0.027857142857142848,0.055714285714285695,0.0,0.81,0.81
1975.0,Pierre Graber,Rudolf Gnägi,Willi Ritschard,Georges-André Chevallaz,Hans Hürlimann,Kurt Furgler,Ernst Brugger,58.714285714285715,4.0,5.0,2.0,4.0,0.0,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,35.869478791463884,1975,23.5,23.0,27.5,10.5,0.0,3.0,0.05071428571428569,0.055714285714285695,0.0,0.037857142857142846,0.010714285714285694,0.0,0.8450000000000001,0.8450000000000001
1976.0,Pierre Graber,Rudolf Gnägi,Willi Ritschard,Georges-André Chevallaz,Hans Hürlimann,Kurt Furgler,Ernst Brugger,59.714285714285715,4.0,5.0,2.0,4.0,0.0,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,36.209740960971544,1975,23.5,23.0,27.5,10.5,0.0,3.0,0.05071428571428569,0.055714285714285695,0.0,0.037857142857142846,0.010714285714285694,0.0,0.8450000000000001,0.8450000000000001
1977.0,Pierre Graber,Rudolf Gnägi,Willi Ritschard,Georges-André Chevallaz,Hans Hürlimann,Kurt Furgler,Ernst Brugger,60.714285714285715,4.0,5.0,2.0,4.0,0.0,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,36.54486086871973,1975,23.5,23.0,27.5,10.5,0.0,3.0,0.05071428571428569,0.055714285714285695,0.0,0.037857142857142846,0.010714285714285694,0.0,0.8450000000000001,0.8450000000000001
1978.0,Pierre Aubert,Rudolf Gnägi,Willi Ritschard,Georges-André Chevallaz,Hans Hürlimann,Kurt Furgler,Fritz Honegger,58.57142857142857,4.0,6.0,3.0,4.0,0.0,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,36.831655973517755,1975,23.5,23.0,27.5,10.5,0.0,3.0,0.05071428571428569,0.055714285714285695,0.0,0.037857142857142846,0.010714285714285694,0.0,0.8450000000000001,0.8450000000000001
1979.0,Pierre Aubert,Rudolf Gnägi,Willi Ritschard,Georges-André Chevallaz,Hans Hürlimann,Kurt Furgler,Fritz Honegger,59.57142857142857,4.0,6.0,3.0,4.0,0.0,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,37.08841896684824,1979,25.5,22.0,25.5,11.5,0.0,4.0,0.030714285714285694,0.0657142857142857,0.0,0.027857142857142848,0.030714285714285694,0.0,0.8450000000000001,0.8450000000000001
1980.0,Pierre Aubert,Leon Schlumpf,Willi Ritschard,Georges-André Chevallaz,Hans Hürlimann,Kurt Furgler,Fritz Honegger,59.42857142857143,4.0,6.0,2.0,4.0,0.0,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,37.324914377925026,1979,25.5,22.0,25.5,11.5,0.0,4.0,0.030714285714285694,0.0657142857142857,0.0,0.027857142857142848,0.030714285714285694,0.0,0.8450000000000001,0.8450000000000001
1981.0,Pierre Aubert,Leon Schlumpf,Willi Ritschard,Georges-André Chevallaz,Hans Hürlimann,Kurt Furgler,Fritz Honegger,60.42857142857143,4.0,6.0,2.0,4.0,0.0,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,37.5121959015621,1979,25.5,22.0,25.5,11.5,0.0,4.0,0.030714285714285694,0.0657142857142857,0.0,0.027857142857142848,0.030714285714285694,0.0,0.8450000000000001,0.8450000000000001
1982.0,Pierre Aubert,Leon Schlumpf,Willi Ritschard,Georges-André Chevallaz,Hans Hürlimann,Kurt Furgler,Fritz Honegger,61.42857142857143,4.0,6.0,2.0,4.0,0.0,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,37.69007708259845,1979,25.5,22.0,25.5,11.5,0.0,4.0,0.030714285714285694,0.0657142857142857,0.0,0.027857142857142848,0.030714285714285694,0.0,0.8450000000000001,0.8450000000000001
1983.0,Pierre Aubert,Leon Schlumpf,Willi Ritschard,Georges-André Chevallaz,Alphons Egli,Kurt Furgler,Rudolf Friedrich,60.714285714285715,4.0,6.0,3.0,4.0,0.0,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,37.875756137599296,1983,27.0,21.0,23.5,11.5,0.0,4.0,0.015714285714285695,0.07571428571428569,0.0,0.027857142857142848,0.05071428571428569,0.0,0.8300000000000001,0.8300000000000001
1984.0,Pierre Aubert,Leon Schlumpf,Otto Stich,Jean-Pascal Delamuraz,Alphons Egli,Kurt Furgler,Rudolf Friedrich,57.42857142857143,4.0,7.0,3.0,3.0,0.0,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,38.0718691664827,1983,27.0,21.0,23.5,11.5,0.0,4.0,0.015714285714285695,0.07571428571428569,0.0,0.027857142857142848,0.05071428571428569,0.0,0.8300000000000001,0.8300000000000001
1985.0,Pierre Aubert,Leon Schlumpf,Otto Stich,Jean-Pascal Delamuraz,Alphons Egli,Kurt Furgler,Elisabeth Kopp,56.57142857142857,4.0,7.0,3.0,3.0,14.28571428571429,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,38.26623012514452,1983,27.0,21.0,23.5,11.5,0.0,4.0,0.015714285714285695,0.07571428571428569,0.0,0.027857142857142848,0.05071428571428569,0.0,0.8300000000000001,0.8300000000000001
1986.0,Pierre Aubert,Leon Schlumpf,Otto Stich,Jean-Pascal Delamuraz,Alphons Egli,Kurt Furgler,Elisabeth Kopp,57.57142857142857,4.0,7.0,3.0,3.0,14.28571428571429,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,38.446901801958234,1983,27.0,21.0,23.5,11.5,0.0,4.0,0.015714285714285695,0.07571428571428569,0.0,0.027857142857142848,0.05071428571428569,0.0,0.8300000000000001,0.8300000000000001
1987.0,Pierre Aubert,Leon Schlumpf,Otto Stich,Jean-Pascal Delamuraz,Flavio Cotti,Arnold Koller,Elisabeth Kopp,55.142857142857146,4.0,7.0,3.0,3.0,14.28571428571429,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,38.59957525301556,1987,25.5,21.0,20.5,12.5,0.0,4.5,0.030714285714285694,0.07571428571428569,0.0,0.017857142857142846,0.0807142857142857,0.0,0.795,0.795
1988.0,René Felber,Adolf Ogi,Otto Stich,Jean-Pascal Delamuraz,Flavio Cotti,Arnold Koller,Elisabeth Kopp,52.857142857142854,4.0,5.0,2.0,5.0,14.28571428571429,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,38.743190327585786,1987,25.5,21.0,20.5,12.5,0.0,4.5,0.030714285714285694,0.07571428571428569,0.0,0.017857142857142846,0.0807142857142857,0.0,0.795,0.795
1989.0,René Felber,Adolf Ogi,Otto Stich,Jean-Pascal Delamuraz,Flavio Cotti,Arnold Koller,Kaspar Villiger,53.142857142857146,4.0,5.0,2.0,6.0,0.0,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,38.852431346774374,1987,25.5,21.0,20.5,12.5,0.0,4.5,0.030714285714285694,0.07571428571428569,0.0,0.017857142857142846,0.0807142857142857,0.0,0.795,0.795
1990.0,René Felber,Adolf Ogi,Otto Stich,Jean-Pascal Delamuraz,Flavio Cotti,Arnold Koller,Kaspar Villiger,54.142857142857146,4.0,5.0,2.0,6.0,0.0,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,38.95643803801404,1987,25.5,21.0,20.5,12.5,0.0,4.5,0.030714285714285694,0.07571428571428569,0.0,0.017857142857142846,0.0807142857142857,0.0,0.795,0.795
1991.0,René Felber,Adolf Ogi,Otto Stich,Jean-Pascal Delamuraz,Flavio Cotti,Arnold Koller,Kaspar Villiger,55.142857142857146,4.0,5.0,2.0,6.0,0.0,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,38.99120603126626,1991,22.0,17.5,20.5,12.5,0.0,5.0,0.0657142857142857,0.1107142857142857,0.0,0.017857142857142846,0.0807142857142857,0.0,0.7250000000000001,0.7250000000000001
1992.0,René Felber,Adolf Ogi,Otto Stich,Jean-Pascal Delamuraz,Flavio Cotti,Arnold Koller,Kaspar Villiger,56.142857142857146,4.0,5.0,2.0,6.0,0.0,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,38.99598313138777,1991,22.0,17.5,20.5,12.5,0.0,5.0,0.0657142857142857,0.1107142857142857,0.0,0.017857142857142846,0.0807142857142857,0.0,0.7250000000000001,0.7250000000000001
1993.0,Ruth Dreifuss,Adolf Ogi,Otto Stich,Jean-Pascal Delamuraz,Flavio Cotti,Arnold Koller,Kaspar Villiger,56.142857142857146,4.0,6.0,2.0,6.0,14.28571428571429,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,39.02732355533668,1991,22.0,17.5,20.5,12.5,0.0,5.0,0.0657142857142857,0.1107142857142857,0.0,0.017857142857142846,0.0807142857142857,0.0,0.7250000000000001,0.7250000000000001
1994.0,Ruth Dreifuss,Adolf Ogi,Otto Stich,Jean-Pascal Delamuraz,Flavio Cotti,Arnold Koller,Kaspar Villiger,57.142857142857146,4.0,6.0,2.0,6.0,14.28571428571429,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,39.10357361696876,1991,22.0,17.5,20.5,12.5,0.0,5.0,0.0657142857142857,0.1107142857142857,0.0,0.017857142857142846,0.0807142857142857,0.0,0.7250000000000001,0.7250000000000001
1995.0,Ruth Dreifuss,Adolf Ogi,Otto Stich,Jean-Pascal Delamuraz,Flavio Cotti,Arnold Koller,Kaspar Villiger,58.142857142857146,4.0,6.0,2.0,6.0,14.28571428571429,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,39.21610633907673,1995,22.5,17.0,27.0,14.5,0.0,3.5,0.06071428571428569,0.1157142857142857,0.0,0.002142857142857153,0.015714285714285695,0.0,0.8078571428571429,0.8057142857142858
1996.0,Ruth Dreifuss,Adolf Ogi,Moritz Leuenberger,Jean-Pascal Delamuraz,Flavio Cotti,Arnold Koller,Kaspar Villiger,56.42857142857143,4.0,6.0,3.0,5.0,14.28571428571429,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,39.330079319161854,1995,22.5,17.0,27.0,14.5,0.0,3.5,0.06071428571428569,0.1157142857142857,0.0,0.002142857142857153,0.015714285714285695,0.0,0.8078571428571429,0.8057142857142858
1997.0,Ruth Dreifuss,Adolf Ogi,Moritz Leuenberger,Jean-Pascal Delamuraz,Flavio Cotti,Arnold Koller,Kaspar Villiger,57.42857142857143,4.0,6.0,3.0,5.0,14.28571428571429,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,39.48201598961553,1995,22.5,17.0,27.0,14.5,0.0,3.5,0.06071428571428569,0.1157142857142857,0.0,0.002142857142857153,0.015714285714285695,0.0,0.8078571428571429,0.8057142857142858
1998.0,Ruth Dreifuss,Adolf Ogi,Moritz Leuenberger,Pascal Couchepin,Flavio Cotti,Arnold Koller,Kaspar Villiger,57.57142857142857,4.0,6.0,4.0,4.0,14.28571428571429,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,39.65821729551263,1995,22.5,17.0,27.0,14.5,0.0,3.5,0.06071428571428569,0.1157142857142857,0.0,0.002142857142857153,0.015714285714285695,0.0,0.8078571428571429,0.8057142857142858
1999.0,Ruth Dreifuss,Adolf Ogi,Moritz Leuenberger,Pascal Couchepin,Joseph Deiss,Ruth Metzler-Arnold,Kaspar Villiger,53.142857142857146,4.0,6.0,4.0,6.0,28.57142857142857,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,39.84019294066978,1999,21.5,17.5,25.5,22.0,0.0,3.0,0.07071428571428569,0.1107142857142857,0.0,0.07714285714285715,0.030714285714285694,0.0,0.7878571428571429,0.7107142857142857
2000.0,Ruth Dreifuss,Adolf Ogi,Moritz Leuenberger,Pascal Couchepin,Joseph Deiss,Ruth Metzler-Arnold,Kaspar Villiger,54.142857142857146,4.0,6.0,4.0,6.0,28.57142857142857,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,39.99625616446998,1999,21.5,17.5,25.5,22.0,0.0,3.0,0.07071428571428569,0.1107142857142857,0.0,0.07714285714285715,0.030714285714285694,0.0,0.7878571428571429,0.7107142857142857
2001.0,Ruth Dreifuss,Samuel Schmid,Moritz Leuenberger,Pascal Couchepin,Joseph Deiss,Ruth Metzler-Arnold,Kaspar Villiger,54.42857142857143,4.0,7.0,4.0,5.0,28.57142857142857,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,40.31647125070752,1999,21.5,17.5,25.5,22.0,0.0,3.0,0.07071428571428569,0.1107142857142857,0.0,0.07714285714285715,0.030714285714285694,0.0,0.7878571428571429,0.7107142857142857
2002.0,Ruth Dreifuss,Samuel Schmid,Moritz Leuenberger,Pascal Couchepin,Joseph Deiss,Ruth Metzler-Arnold,Kaspar Villiger,55.42857142857143,4.0,7.0,4.0,5.0,28.57142857142857,28.57142857142857,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,40.45660294118255,1999,21.5,17.5,25.5,22.0,0.0,3.0,0.07071428571428569,0.1107142857142857,0.0,0.07714285714285715,0.030714285714285694,0.0,0.7878571428571429,0.7107142857142857
